uncultured bacterium	4600
Bacteroides vulgatus	4353
Bacteroides acidifaciens	2993
Bacteroides thetaiotaomicron	2331
Faecalibacterium prausnitzii	2021
Akkermansia muciniphila	1962
Bacteroides massiliensis	1624
Barnesiella intestinihominis	1583
Bacteroides sp.	1437
Eubacterium rectale	1402
Alistipes finegoldii	1390
Bacteroides stercoris	1041
Lachnospiraceae bacterium A4	822
Bacteroides caccae	707
Acidaminococcus fermentans	581
Blautia sp. Ser8	469
Butyrivibrio fibrisolvens	251
Ruminococcus albus	239
Bacteroides uniformis	230
Clostridium polysaccharolyticum	196
Clostridium scindens	152
Bacteroides xylanisolvens	128
Parabacteroides distasonis	118
Ruminococcus gnavus	108
Bacteroides coprosuis	100
Clostridium thermocellum	97
Ruminococcus bromii	89
butyrate-producing bacterium A2-232	79
butyrate-producing bacterium SM4/1	78
Eubacterium ruminantium	76
butyrate-producing bacterium SS3/4	75
Ruminococcus flavefaciens	72
Ruminococcus callidus	70
Porphyromonas catoniae	61
Prevotella loescheii	58
Bacteroides ovatus	54
Clostridium cocleatum	51
Megamonas hypermegale	51
butyrate-producing bacterium SSC/2	43
Eubacterium cellulosolvens	35
Eubacterium limosum	34
Clostridium bolteae	34
Bacteroides helcogenes	27
Cicer arietinum	25
Prevotella copri	19
Clostridium sordellii	16
Hespellia stercorisuis	16
Bifidobacterium adolescentis	12
Clostridium sphenoides	12
Ethanoligenens harbinense	11
Fusibacter paucivorans	11
Bacteroides cellulosolvens	11
butyrate-producing bacterium ART55/1	10
Clostridium hathewayi	10
Selenomonas ruminantium	10
Alkaliphilus transvaalensis	9
Clostridium sporogenes	8
Clostridium stercorarium	8
Clostridium clostridioforme	8
Bacteroides fragilis	6
Clostridium hylemonae	6
Prevotella ruminicola	6
Clostridium lituseburense	6
Clostridium spiroforme	5
Butyricimonas virosa	5
Nerium oleander	5
Eubacterium acidaminophilum	5
Collinsella aerofaciens	4
Clostridium tertium	4
Clostridium difficile	4
Caloramator fervidus	4
Veillonella ratti	4
Anaerobranca gottschalkii	3
Acetivibrio cellulolyticus	3
Eubacterium oxidoreducens	3
Hespellia porcina	3
Veillonella atypica	3
Bacteroides intestinalis	3
Lactobacillus vitulinus	3
Dialister pneumosintes	3
Paraprevotella clara	2
Desulfitobacterium hafniense	2
Bacillus schlegelii	2
Parabacteroides merdae	2
Sarcina ventriculi	2
Sphingobacterium multivorum	2
Dialister invisus	2
Ureibacillus thermosphaericus	2
Paenibacillus mucilaginosus	2
Bacteroides tectus	1
uncultured gamma proteobacterium	1
Bacteroides gallinarum	1
Bifidobacterium breve	1
Clostridium ramosum	1
Prevotella bivia	1
Streptococcus minor	1
Clostridium cellobioparum	1
uncultured Streptococcus sp.	1
uncultured delta proteobacterium	1
Clostridium longisporum	1
Clostridium chauvoei	1
Clostridium septicum	1
Megasphaera elsdenii	1
Veillonella dispar	1
Lachnospiraceae bacterium 14-2	1
