Bacteroides vulgatus	24083
uncultured bacterium	5472
Alistipes finegoldii	3215
Prevotella copri	2612
Faecalibacterium prausnitzii	2046
Bacteroides ovatus	1768
Bacteroides xylanisolvens	1637
Bacteroides caccae	1532
Bacteroides acidifaciens	1435
Acidaminococcus fermentans	1278
Prevotella loescheii	1003
Parabacteroides merdae	895
Blautia sp. Ser8	834
Bacteroides uniformis	739
Bacteroides thetaiotaomicron	720
Bacteroides stercoris	665
Eubacterium rectale	661
butyrate-producing bacterium SM4/1	489
Eubacterium limosum	469
Bifidobacterium adolescentis	349
Ruminococcus bromii	330
Megamonas hypermegale	329
Clostridium scindens	303
Parabacteroides distasonis	263
butyrate-producing bacterium SSC/2	256
butyrate-producing bacterium A2-232	249
Prevotella ruminicola	248
Butyrivibrio fibrisolvens	203
Barnesiella intestinihominis	203
Bacteroides sp.	199
Akkermansia muciniphila	194
Bacteroides cellulosolvens	186
Bacteroides massiliensis	177
Lachnospiraceae bacterium A4	171
Clostridium polysaccharolyticum	165
Eubacterium cellulosolvens	163
Ruminococcus gnavus	160
Ruminococcus flavefaciens	145
butyrate-producing bacterium SS3/4	120
uncultured beta proteobacterium	111
Dialister invisus	106
Clostridium clostridioforme	83
Dialister pneumosintes	76
Ruminococcus albus	73
Clostridium bolteae	73
Veillonella ratti	72
uncultured gamma proteobacterium	71
Clostridium cocleatum	66
Bacteroides clarus	61
butyrate-producing bacterium ART55/1	59
Clostridium sphenoides	56
Butyricimonas virosa	52
Selenomonas ruminantium	51
Lactobacillus vitulinus	49
Collinsella aerofaciens	46
Clostridium lituseburense	46
Clostridium spiroforme	39
Clostridium sordellii	38
Megasphaera elsdenii	37
Staphylococcus sciuri	37
Bifidobacterium catenulatum	35
Clostridium hylemonae	33
Salmonella enterica	31
Eubacterium ruminantium	29
Parabacteroides johnsonii	28
Eubacterium oxidoreducens	27
Bifidobacterium breve	27
Ruminococcus callidus	25
Staphylococcus cohnii	24
Clostridium xylanolyticum	22
Anaerobranca gottschalkii	21
Bacteroides plebeius	21
Lactobacillus casei	21
Hespellia porcina	20
Peptoniphilus asaccharolyticus	19
Paraprevotella clara	17
Clostridium chauvoei	17
Parabacteroides goldsteinii	16
Eubacterium acidaminophilum	16
Clostridium tertium	14
Hespellia stercorisuis	13
Veillonella dispar	13
Veillonella atypica	12
Lactococcus lactis	12
Streptococcus phocae	9
Enterococcus faecium	9
Prevotella salivae	8
Brachybacterium paraconglomeratum	8
Lactobacillus sakei	8
Oribacterium sp. oral taxon 078	8
Fusobacterium necrophorum	8
Enterococcus durans	7
Bacteroides helcogenes	7
Leuconostoc fallax	7
Pasteurella multocida	6
Bifidobacterium bifidum	6
Mitsuokella multacida	5
Butyricimonas synergistica	5
Streptococcus suis	5
Corynebacterium mycetoides	5
Clostridium glycolicum	5
Actinomyces naeslundii	4
uncultured Streptococcus sp.	4
uncultured delta proteobacterium	4
Ethanoligenens harbinense	4
uncultured organism	4
Arthrobacter sp. NyZ415	3
Clostridium cellobioparum	3
Eggerthella lenta	3
Clostridium difficile	3
Anaerococcus vaginalis	3
Dialister micraerophilus	3
Peptoniphilus harei	3
Clostridium hathewayi	3
Ruminococcus sp. 18P13	3
Ureibacillus thermosphaericus	3
Campylobacter hominis	2
Aerococcus sanguinicola	2
Bacteroides gallinarum	2
Proteus mirabilis	2
Enterococcus gallinarum	2
Halomonas variabilis	2
Clostridium thermocellum	2
Prevotella buccalis	2
Eubacterium saburreum	2
Clostridium bifermentans	2
Sarcina ventriculi	2
Porphyromonas uenonis	2
Caloramator fervidus	2
Prevotella corporis	2
Finegoldia magna	2
Clostridium indolis	2
Clostridium stercorarium	2
Desulfovibrio halophilus	2
Porphyromonas levii	2
Clostridium perfringens	1
Arthrobacter sp. FB24	1
Thermaerobacter marianensis	1
Streptococcus mutans	1
Streptococcus minor	1
Lysinibacillus sphaericus	1
Barnesiella viscericola	1
Leuconostoc pseudomesenteroides	1
Leptotrichia trevisanii	1
Pseudomonas fluorescens	1
Rothia dentocariosa	1
Escherichia albertii	1
Lactobacillus helveticus	1
Desulfovibrio desulfuricans	1
Macrococcus brunensis	1
Bacteroides nordii	1
Erysipelothrix rhusiopathiae	1
uncultured prokaryote	1
Acetobacterium carbinolicum	1
Brevibacterium linens	1
Leucobacter komagatae	1
Fusobacterium nucleatum	1
Psychrobacter pacificensis	1
uncultured Enterobacteriaceae bacterium	1
