Bacteroides vulgatus	12212
Bacteroides uniformis	8390
Bacteroides massiliensis	3321
Bacteroides ovatus	1792
Alistipes finegoldii	1619
uncultured bacterium	1516
Eubacterium limosum	883
Bacteroides sp.	784
Barnesiella intestinihominis	721
Bacteroides cellulosolvens	390
Bacteroides thetaiotaomicron	351
Parabacteroides merdae	310
Bacteroides acidifaciens	281
Lachnospiraceae bacterium A4	252
Paraprevotella xylaniphila	226
Parabacteroides distasonis	174
Faecalibacterium prausnitzii	125
Acidaminococcus fermentans	107
Blautia sp. Ser8	101
Akkermansia muciniphila	95
Clostridium polysaccharolyticum	81
butyrate-producing bacterium ART55/1	78
Bacteroides xylanisolvens	71
Clostridium sordellii	63
butyrate-producing bacterium SSC/2	60
Butyrivibrio fibrisolvens	58
Bacteroides salyersiae	53
Eubacterium rectale	52
Clostridium stercorarium	48
butyrate-producing bacterium A2-232	36
Clostridium clostridioforme	33
Butyricimonas virosa	31
Eubacterium ruminantium	28
Veillonella ratti	26
Bifidobacterium breve	25
Ruminococcus bromii	24
Selenomonas ruminantium	18
Eubacterium cellulosolvens	16
Ruminococcus flavefaciens	16
Ruminococcus albus	14
Clostridium cocleatum	13
Oxalobacter formigenes	10
Clostridium scindens	9
Veillonella dispar	9
Bacteroides tectus	8
Clostridium difficile	8
Bacteroides nordii	8
Ruminococcus gnavus	8
Hespellia stercorisuis	7
Oribacterium sp. oral taxon 078	6
Ureibacillus thermosphaericus	6
butyrate-producing bacterium SM4/1	5
Fusibacter paucivorans	5
Ruminococcus sp. 18P13	4
Veillonella atypica	4
Porphyromonas catoniae	4
butyrate-producing bacterium SS3/4	4
Anaerobranca gottschalkii	3
Clostridium aldrichii	3
Clostridium xylanolyticum	3
Pedobacter sp. MJ11	3
Clostridium chauvoei	3
Clostridium hathewayi	3
Clostridium butyricum	3
Megamonas hypermegale	3
Paraprevotella clara	2
uncultured gamma proteobacterium	2
Eubacterium oxidoreducens	2
Alkaliphilus transvaalensis	2
Prevotella copri	2
Hespellia porcina	2
Barnesiella viscericola	2
Thermaerobacter marianensis	2
Collinsella aerofaciens	2
Ethanoligenens harbinense	2
Clostridium lituseburense	2
Bacteroides clarus	2
Bifidobacterium adolescentis	2
Bacteroides caccae	2
Thermoanaerobacter brockii	2
Peptostreptococcus anaerobius	2
Bacteroides gallinarum	1
Nitrosococcus oceani	1
Thermoanaerobacter ethanolicus	1
Leuconostoc pseudomesenteroides	1
Eggerthella lenta	1
Prevotella buccalis	1
Clostridium tertium	1
Eubacterium saburreum	1
Prevotella stercorea	1
uncultured delta proteobacterium	1
Sarcina ventriculi	1
Bacteroides intestinalis	1
Prevotella sp. 8400706	1
Megasphaera elsdenii	1
Clostridium glycolicum	1
