Bacteroides vulgatus	12963
Akkermansia muciniphila	5609
Bacteroides acidifaciens	3987
Bacteroides massiliensis	3698
uncultured bacterium	2194
Eubacterium rectale	1650
Barnesiella intestinihominis	1313
Alistipes finegoldii	1222
Bacteroides stercoris	1144
Bacteroides uniformis	910
Dialister pneumosintes	844
Blautia sp. Ser8	588
Clostridium polysaccharolyticum	490
Faecalibacterium prausnitzii	459
Bacteroides thetaiotaomicron	456
Parabacteroides distasonis	413
Bacteroides sp.	330
butyrate-producing bacterium SM4/1	299
butyrate-producing bacterium A2-232	287
Lachnospiraceae bacterium A4	261
Bacteroides caccae	251
Eubacterium limosum	240
Bacteroides ovatus	238
Ruminococcus bromii	224
butyrate-producing bacterium SSC/2	216
butyrate-producing bacterium SS3/4	151
Butyrivibrio fibrisolvens	149
Clostridium scindens	130
Ruminococcus callidus	130
Bifidobacterium bifidum	126
Acidaminococcus fermentans	113
Ruminococcus albus	83
Veillonella ratti	73
Dialister invisus	63
Ruminococcus gnavus	49
Bifidobacterium breve	48
Clostridium sordellii	32
Eubacterium oxidoreducens	32
Bacteroides intestinalis	30
Ruminococcus flavefaciens	29
Clostridium thermocellum	26
Eubacterium cellulosolvens	23
Clostridium lituseburense	18
Selenomonas ruminantium	18
Clostridium hylemonae	17
Clostridium bolteae	16
Clostridium tertium	15
Megamonas hypermegale	13
Eubacterium ruminantium	11
Clostridium sphenoides	11
Collinsella aerofaciens	9
Dialister micraerophilus	9
Bacteroides xylanisolvens	7
Lachnospiraceae bacterium 14-2	6
Ureibacillus thermosphaericus	6
Bifidobacterium catenulatum	5
butyrate-producing bacterium ART55/1	5
Clostridium hathewayi	5
Eubacterium acidaminophilum	5
Thermoanaerobacter brockii	5
Bacteroides cellulosolvens	5
Alkaliphilus transvaalensis	4
Prevotella copri	4
Clostridium difficile	4
Bacillus schlegelii	3
Bacteroides helcogenes	3
Clostridium cocleatum	3
Clostridium clostridioforme	3
Clostridium novyi	2
uncultured gamma proteobacterium	2
uncultured delta proteobacterium	2
Ethanoligenens harbinense	2
Fusibacter paucivorans	2
Clostridium bifermentans	2
Sarcina ventriculi	2
rumen bacterium NK3B85	2
Clostridium perfringens	1
Anaerostipes caccae	1
Thermaerobacter marianensis	1
Bacteroides fragilis	1
Actinomyces naeslundii	1
Bifidobacterium choerinum	1
Clostridium ramosum	1
Leuconostoc fallax	1
Peptococcus niger	1
Caloramator fervidus	1
Thiorhodospira sp. SLG	1
Clostridium xylanolyticum	1
Haemophilus haemoglobinophilus	1
uncultured Streptococcus sp.	1
Bacteroides coprosuis	1
Streptococcus suis	1
Corallococcus coralloides	1
Prevotella buccalis	1
Hespellia stercorisuis	1
Brenneria salicis	1
Prevotella loescheii	1
Bifidobacterium adolescentis	1
Clostridium indolis	1
Anaerobranca gottschalkii	1
Lactococcus raffinolactis	1
Desulfovibrio halophilus	1
Aeriscardovia aeriphila	1
