Bacteroides vulgatus	7216
Bacteroides ovatus	2412
uncultured bacterium	1232
Faecalibacterium prausnitzii	735
Bacteroides uniformis	701
Bacteroides thetaiotaomicron	352
Blautia sp. Ser8	341
Eubacterium rectale	337
Dialister invisus	285
Parabacteroides distasonis	272
Butyrivibrio fibrisolvens	258
Parabacteroides merdae	248
Bacteroides acidifaciens	229
Bacteroides caccae	184
Alistipes finegoldii	175
Barnesiella intestinihominis	96
Ruminococcus bromii	85
Bifidobacterium breve	74
Bacteroides salyersiae	64
Megasphaera elsdenii	57
Dialister micraerophilus	49
Ruminococcus gnavus	48
Clostridium cocleatum	44
butyrate-producing bacterium SSC/2	44
butyrate-producing bacterium A2-232	37
butyrate-producing bacterium SS3/4	33
Selenomonas ruminantium	31
Clostridium lituseburense	30
butyrate-producing bacterium SM4/1	29
Clostridium scindens	29
Clostridium polysaccharolyticum	28
Clostridium clostridioforme	27
Eubacterium cellulosolvens	21
Dialister pneumosintes	19
Ruminococcus callidus	19
Ruminococcus albus	16
Acidaminococcus fermentans	13
Clostridium bolteae	13
Eubacterium oxidoreducens	13
Bacteroides sp.	11
Megamonas hypermegale	11
Butyricimonas virosa	11
Clostridium indolis	10
Veillonella ratti	9
Ruminococcus flavefaciens	9
Bacteroides fragilis	9
Collinsella aerofaciens	8
Anaerobranca gottschalkii	7
Akkermansia muciniphila	6
Clostridium sphenoides	5
Clostridium difficile	5
Hespellia porcina	5
Bacteroides massiliensis	5
Lachnospiraceae bacterium A4	5
Streptococcus phocae	4
Clostridium spiroforme	3
Eubacterium limosum	3
Ruminococcus sp. 18P13	3
Anaerostipes caccae	3
Bacteroides coprosuis	3
Bifidobacterium adolescentis	2
Bacillus clausii	2
Eubacterium saburreum	2
Butyricimonas synergistica	2
Pseudobutyrivibrio xylanivorans	2
Bacteroides cellulosolvens	2
Clostridium thermocellum	1
Bacteroides xylanisolvens	1
Parabacteroides johnsonii	1
Alkaliphilus transvaalensis	1
Bifidobacterium bifidum	1
Bacteroides stercoris	1
Fusobacterium necrophorum	1
Acetobacterium carbinolicum	1
Clostridium sordellii	1
Eggerthella lenta	1
Prevotella buccalis	1
Ureibacillus thermosphaericus	1
Finegoldia magna	1
