Prevotella copri	5495
Prevotella albensis	2945
Prevotella ruminicola	710
Megasphaera elsdenii	624
uncultured bacterium	585
Faecalibacterium prausnitzii	456
Bacteroides ovatus	381
Lachnospiraceae bacterium A4	368
butyrate-producing bacterium ART55/1	269
Selenomonas ruminantium	259
Dialister pneumosintes	253
Eubacterium rectale	228
Bacteroides vulgatus	223
Paraprevotella clara	173
Alistipes finegoldii	158
Ruminococcus flavefaciens	131
Bacteroides xylanisolvens	130
Butyrivibrio fibrisolvens	129
Prevotella loescheii	103
Barnesiella intestinihominis	101
Blautia sp. Ser8	84
Bacteroides cellulosolvens	72
Mitsuokella multacida	67
Eubacterium limosum	66
Bifidobacterium adolescentis	64
Bacteroides uniformis	63
Lactobacillus vitulinus	62
Dialister invisus	59
Ruminococcus bromii	53
Butyricimonas virosa	52
butyrate-producing bacterium SS3/4	51
Clostridium polysaccharolyticum	44
Clostridium hathewayi	40
Ruminococcus albus	39
butyrate-producing bacterium SM4/1	38
Bacteroides plebeius	34
Bacteroides intestinalis	34
Bifidobacterium merycicum	24
butyrate-producing bacterium SSC/2	24
Parabacteroides johnsonii	23
Clostridium thermocellum	22
Ethanoligenens harbinense	22
Clostridium scindens	21
Clostridium glycolicum	20
Bacteroides acidifaciens	19
Eubacterium acidaminophilum	18
Prevotella sp. 8400706	17
Parabacteroides merdae	14
Eubacterium ruminantium	14
Eubacterium oxidoreducens	12
Barnesiella viscericola	12
Eubacterium cellulosolvens	11
Bacteroides stercoris	11
Bifidobacterium breve	9
Clostridium lituseburense	9
Anaerobranca gottschalkii	8
Clostridium sordellii	8
butyrate-producing bacterium A2-232	8
Clostridium hylemonae	8
Collinsella aerofaciens	7
Moritella viscosa	7
Clostridium tertium	6
Veillonella atypica	6
Bacteroides sp.	6
Prevotella salivae	6
rumen bacterium NK3B85	6
Prevotella denticola	5
Ruminococcus callidus	5
Bacteroides thetaiotaomicron	5
Veillonella ratti	5
Veillonella dispar	5
Prevotella brevis	4
Thermaerobacter marianensis	4
Lachnospiraceae bacterium 14-2	4
Dialister micraerophilus	4
Lactobacillus sp.	4
Clostridium sphenoides	4
Ruminococcus gnavus	4
Prevotella intermedia	3
Haemophilus parahaemolyticus	3
Bacteroides gallinarum	3
Megasphaera micronuciformis	3
Methanobrevibacter smithii	3
Clostridium bifermentans	3
Hespellia stercorisuis	2
Caloramator fervidus	2
Hespellia porcina	2
Butyricimonas synergistica	2
Erwinia amylovora	2
Lactobacillus ruminis	2
Pseudobutyrivibrio xylanivorans	2
Megamonas hypermegale	2
Streptococcus suis	1
uncultured gamma proteobacterium	1
Tissierella sp. LBN 291	1
Weissella cibaria	1
Bacteroides salanitronis	1
Clostridium cocleatum	1
Eubacterium saburreum	1
Sarcina ventriculi	1
Prevotella corporis	1
uncultured Ralstonia sp.	1
Porphyromonas crevioricanis	1
