Prevotella copri	8330
Prevotella loescheii	4709
Faecalibacterium prausnitzii	871
Prevotella ruminicola	815
uncultured bacterium	575
Lachnospiraceae bacterium A4	561
butyrate-producing bacterium ART55/1	520
Eubacterium rectale	303
Clostridium polysaccharolyticum	279
Megasphaera elsdenii	245
Bifidobacterium adolescentis	228
Butyrivibrio fibrisolvens	196
Lactobacillus vitulinus	167
Paraprevotella clara	161
Selenomonas ruminantium	133
Blautia sp. Ser8	124
Dialister pneumosintes	104
Alistipes finegoldii	82
Bacteroides xylanisolvens	81
Ruminococcus flavefaciens	79
Bacteroides cellulosolvens	64
Bacteroides vulgatus	63
Bacteroides ovatus	63
Prevotella salivae	62
Ruminococcus albus	51
Butyricimonas virosa	48
Eubacterium acidaminophilum	44
Bacteroides thetaiotaomicron	43
Bacteroides uniformis	42
Veillonella dispar	37
Eubacterium limosum	35
butyrate-producing bacterium SSC/2	32
Clostridium scindens	31
Clostridium thermocellum	31
butyrate-producing bacterium SS3/4	31
Prevotella brevis	30
butyrate-producing bacterium SM4/1	29
Prevotella albensis	29
Eubacterium cellulosolvens	27
Clostridium hathewayi	27
Acetobacterium carbinolicum	26
Bacteroides plebeius	23
Ruminococcus callidus	23
butyrate-producing bacterium A2-232	22
Veillonella atypica	22
Anaerobranca gottschalkii	21
Lactobacillus sp.	21
Eubacterium oxidoreducens	20
Clostridium lituseburense	20
Mitsuokella multacida	19
Barnesiella intestinihominis	19
Bacteroides sp.	19
Bacteroides stercoris	19
Bifidobacterium breve	18
Eubacterium ruminantium	18
Clostridium sphenoides	18
Veillonella ratti	14
Parabacteroides johnsonii	13
Clostridium tertium	12
Ethanoligenens harbinense	12
Collinsella aerofaciens	11
Clostridium glycolicum	11
Pasteurella multocida	9
Clostridium sordellii	7
Dialister invisus	7
Lactobacillus ruminis	5
Bifidobacterium merycicum	5
Bacteroides acidifaciens	5
Lachnospiraceae bacterium 14-2	4
Bifidobacterium catenulatum	3
Megamonas hypermegale	3
Bacteroides massiliensis	3
Prevotella buccae	2
Bacteroides gallinarum	2
Hespellia porcina	2
Methanobrevibacter smithii	2
Ruminococcus bromii	2
Bacteroides intestinalis	2
Clostridium bifermentans	2
rumen bacterium NK3B85	2
Lactobacillus acidipiscis	1
Bacteroides suis	1
uncultured gamma proteobacterium	1
Hespellia stercorisuis	1
Bacteroides helcogenes	1
Peptococcus niger	1
Caloramator fervidus	1
Prevotella denticola	1
Clostridium hylemonae	1
Weissella cibaria	1
Bacteroides salanitronis	1
uncultured Streptococcus sp.	1
Clostridium cocleatum	1
Parabacteroides merdae	1
Sarcina ventriculi	1
Oribacterium sp. oral taxon 078	1
Clostridium stercorarium	1
Porphyromonas crevioricanis	1
Paenibacillus mucilaginosus	1
Ruminococcus gnavus	1
