Faecalibacterium prausnitzii	6574
Bacteroides uniformis	5769
Alistipes finegoldii	5253
Bacteroides vulgatus	5141
Bacteroides massiliensis	2597
Eubacterium rectale	2234
Bacteroides xylanisolvens	1937
Butyricimonas virosa	1623
uncultured bacterium	1294
Barnesiella intestinihominis	883
Ruminococcus bromii	805
butyrate-producing bacterium ART55/1	797
Blautia sp. Ser8	682
Bacteroides stercoris	668
Eubacterium acidaminophilum	666
Bacteroides caccae	654
Butyrivibrio fibrisolvens	643
Parabacteroides johnsonii	559
Clostridium scindens	536
Bacteroides thetaiotaomicron	535
Dialister pneumosintes	449
Eubacterium limosum	424
Lachnospiraceae bacterium A4	415
Clostridium polysaccharolyticum	317
Bacteroides acidifaciens	312
butyrate-producing bacterium SSC/2	294
Bacteroides ovatus	291
Anaerobranca gottschalkii	290
Clostridium clostridioforme	278
Bifidobacterium bifidum	229
Bacteroides cellulosolvens	228
Eubacterium ruminantium	208
Bacteroides sp.	174
Prevotella copri	157
Bifidobacterium adolescentis	157
butyrate-producing bacterium SM4/1	156
Ruminococcus flavefaciens	128
Eubacterium cellulosolvens	127
Selenomonas ruminantium	120
Parabacteroides distasonis	115
butyrate-producing bacterium A2-232	100
Clostridium lituseburense	96
Fusibacter paucivorans	87
Clostridium spiroforme	86
Eubacterium oxidoreducens	81
Ruminococcus sp. 18P13	80
Megamonas hypermegale	77
Clostridium hathewayi	75
Bifidobacterium breve	69
Dialister invisus	69
Ruminococcus callidus	68
Prevotella ruminicola	64
Ruminococcus albus	57
Butyricimonas synergistica	47
butyrate-producing bacterium SS3/4	38
Prevotella loescheii	35
Alkaliphilus transvaalensis	32
Clostridium chauvoei	29
Erysipelothrix rhusiopathiae	27
uncultured gamma proteobacterium	21
Clostridium cocleatum	20
Bacteroides helcogenes	18
Clostridium cellobioparum	18
Ethanoligenens harbinense	15
Bacteroides plebeius	14
Hespellia stercorisuis	14
Streptococcus phocae	14
Methanobrevibacter smithii	14
Acetobacterium carbinolicum	14
Barnesiella viscericola	13
Clostridium thermocellum	12
Clostridium hylemonae	11
Clostridium sphenoides	10
Ruminococcus gnavus	10
Collinsella aerofaciens	9
Lachnospiraceae bacterium 14-2	8
Veillonella ratti	8
Veillonella dispar	8
Akkermansia muciniphila	8
Pasteurella multocida	7
Clostridium bolteae	7
Ureibacillus thermosphaericus	7
Caloramator fervidus	6
Clostridium difficile	6
Clostridium cylindrosporum	6
rumen bacterium NK3B85	6
Hespellia porcina	5
Enterococcus casseliflavus	5
Clostridium sordellii	4
Streptococcus suis	4
Eubacterium saburreum	4
Parabacteroides merdae	4
Lactobacillus vitulinus	4
Paenibacillus mucilaginosus	4
Enterococcus gallinarum	3
Bacteroides gallinarum	3
Lactobacillus helveticus	3
Acidaminococcus fermentans	3
Clostridium bifermentans	3
Leptospira kirschneri	2
Salmonella enterica	2
Clostridium xylanolyticum	2
Bacteroides coprosuis	2
Dialister micraerophilus	2
Bacteroides salyersiae	1
Bacteroides tectus	1
Bacteroides fragilis	1
Actinomyces naeslundii	1
Desulfotomaculum acetoxidans	1
uncultured Escherichia sp.	1
Clostridium botulinum	1
Bifidobacterium choerinum	1
Clostridium paraputrificum	1
Leuconostoc pseudomesenteroides	1
Abiotrophia para-adiacens	1
Clostridium tertium	1
uncultured delta proteobacterium	1
Veillonella atypica	1
Sarcina ventriculi	1
Clostridium longisporum	1
Actinomyces odontolyticus	1
Oribacterium sp. oral taxon 078	1
Clostridium septicum	1
Fusobacterium necrophorum	1
Desulfotomaculum putei	1
Laceyella sacchari	1
Prevotella salivae	1
Acetobacterium woodii	1
