Bacteroides uniformis	6993
Faecalibacterium prausnitzii	6798
Bacteroides vulgatus	4598
Eubacterium rectale	3593
Bacteroides massiliensis	2600
Alistipes finegoldii	2552
Blautia sp. Ser8	1621
Bacteroides ovatus	1422
Ruminococcus bromii	1302
uncultured bacterium	908
Methanobrevibacter smithii	885
Bifidobacterium adolescentis	881
Butyrivibrio fibrisolvens	782
butyrate-producing bacterium ART55/1	782
Eubacterium ruminantium	676
Parabacteroides johnsonii	659
Lachnospiraceae bacterium A4	572
Anaerobranca gottschalkii	516
Butyricimonas virosa	489
Clostridium scindens	474
Eubacterium acidaminophilum	446
butyrate-producing bacterium SSC/2	420
Bacteroides caccae	357
Eubacterium limosum	338
Barnesiella intestinihominis	313
Clostridium cocleatum	289
Bacteroides acidifaciens	260
Bacteroides xylanisolvens	257
Bacteroides stercoris	253
Clostridium polysaccharolyticum	245
Clostridium clostridioforme	224
butyrate-producing bacterium SM4/1	206
Bacteroides thetaiotaomicron	171
Bacteroides sp.	165
butyrate-producing bacterium A2-232	121
Eubacterium oxidoreducens	120
Parabacteroides distasonis	120
Collinsella aerofaciens	115
Akkermansia muciniphila	95
Selenomonas ruminantium	93
Dialister pneumosintes	83
butyrate-producing bacterium SS3/4	75
Bacteroides cellulosolvens	75
Ruminococcus callidus	71
Ruminococcus sp. 18P13	70
Eubacterium cellulosolvens	70
Bifidobacterium breve	59
Ruminococcus gnavus	59
Butyricimonas synergistica	58
Alkaliphilus transvaalensis	55
Clostridium bolteae	43
Clostridium tetanomorphum	42
Clostridium hathewayi	42
Hespellia stercorisuis	36
Salmonella enterica	32
Clostridium sphenoides	31
Dialister invisus	28
Megamonas hypermegale	28
Veillonella atypica	20
Acidaminococcus fermentans	20
Barnesiella viscericola	16
Clostridium spiroforme	14
Lachnospiraceae bacterium 14-2	14
Veillonella ratti	14
Ruminococcus albus	12
Ruminococcus flavefaciens	10
Acetobacterium carbinolicum	10
Clostridium hylemonae	9
Veillonella dispar	9
Pasteurella multocida	8
Erysipelothrix rhusiopathiae	8
Hespellia porcina	7
Aeriscardovia aeriphila	6
uncultured gamma proteobacterium	6
Pseudobutyrivibrio xylanivorans	6
rumen bacterium NK3B85	6
Bifidobacterium bifidum	5
Clostridium tertium	5
Caloramator fervidus	5
Clostridium xylanolyticum	4
Clostridium thermocellum	4
Moorella thermoacetica	4
Streptococcus phocae	4
Eubacterium saburreum	4
Oribacterium sp. oral taxon 078	4
Streptococcus suis	3
Clostridium stercorarium	3
Clostridium sporogenes	2
Bacteroides salyersiae	2
Clostridium intestinale	2
Aerococcus sanguinicola	2
Bifidobacterium choerinum	2
uncultured Desulfovibrio sp.	2
Desulfotomaculum thermocisternum	2
Parabacteroides gordonii	1
uncultured beta proteobacterium	1
Clostridium aminophilum	1
Bacteroides gallinarum	1
Bacteroides helcogenes	1
Streptococcus minor	1
Peptococcus niger	1
Bifidobacterium longum	1
Clostridium difficile	1
Eggerthella lenta	1
Ethanoligenens harbinense	1
Sarcina ventriculi	1
Enterococcus casseliflavus	1
Actinomyces odontolyticus	1
Thermoanaerobacter brockii	1
Leptotrichia shahii	1
