Akkermansia muciniphila	7583
Bacteroides caccae	7468
Faecalibacterium prausnitzii	4033
Bacteroides massiliensis	1507
Alistipes finegoldii	1233
Bacteroides vulgatus	1196
Bacteroides uniformis	1029
Eubacterium rectale	916
uncultured bacterium	773
butyrate-producing bacterium ART55/1	713
Blautia sp. Ser8	628
Parabacteroides johnsonii	580
Bacteroides acidifaciens	490
Clostridium scindens	457
Butyricimonas virosa	421
butyrate-producing bacterium SM4/1	362
Prevotella copri	341
Anaerobranca gottschalkii	323
Ruminococcus bromii	284
Barnesiella intestinihominis	270
Eubacterium acidaminophilum	258
Bifidobacterium adolescentis	251
Eubacterium ruminantium	244
Clostridium clostridioforme	220
Eubacterium limosum	199
Bacteroides ovatus	165
Lachnospiraceae bacterium A4	161
Bacteroides cellulosolvens	140
butyrate-producing bacterium SSC/2	118
Dialister pneumosintes	113
Clostridium polysaccharolyticum	112
Eubacterium cellulosolvens	110
Butyrivibrio fibrisolvens	103
Bacteroides sp.	103
Prevotella loescheii	98
Parabacteroides distasonis	97
Selenomonas ruminantium	92
Bacteroides thetaiotaomicron	88
butyrate-producing bacterium A2-232	79
Clostridium cocleatum	69
Megamonas hypermegale	59
Bacteroides stercoris	55
butyrate-producing bacterium SS3/4	52
Ruminococcus gnavus	50
Acidaminococcus fermentans	45
Ruminococcus sp. 18P13	44
Bifidobacterium breve	41
Alkaliphilus transvaalensis	40
Clostridium bolteae	34
Dialister invisus	32
Methanobrevibacter smithii	32
Ruminococcus albus	26
Clostridium sphenoides	26
Ruminococcus flavefaciens	24
Collinsella aerofaciens	24
Clostridium hathewayi	22
Butyricimonas synergistica	21
Ruminococcus callidus	16
Veillonella ratti	14
Eubacterium oxidoreducens	13
Prevotella ruminicola	13
Erysipelothrix rhusiopathiae	13
rumen bacterium NK3B85	11
Bacteroides fragilis	10
Clostridium cellobioparum	10
Clostridium hylemonae	10
Clostridium tertium	9
Clostridium spiroforme	8
Lactobacillus vitulinus	8
Bifidobacterium bifidum	7
Lachnospiraceae bacterium 14-2	7
Clostridium lituseburense	7
Barnesiella viscericola	6
Veillonella atypica	6
Clostridium xylanolyticum	5
Clostridium thermocellum	5
Acetobacterium carbinolicum	5
Megasphaera elsdenii	5
Acetivibrio cellulolyticus	4
Streptococcus phocae	4
Hespellia porcina	4
Eubacterium saburreum	4
Ethanoligenens harbinense	4
Clostridium chauvoei	4
Oribacterium sp. oral taxon 078	4
Lactobacillus rhamnosus	3
Hespellia stercorisuis	3
Mitsuokella multacida	3
Thermoanaerobacter brockii	3
Clostridium glycolicum	3
uncultured gamma proteobacterium	2
Bacteroides helcogenes	2
Lactobacillus helveticus	2
Sarcina ventriculi	2
Streptococcus salivarius	2
Clostridium sartagoforme	2
Lactobacillus casei	2
Porphyromonas levii	2
Paraprevotella clara	1
Bacteroides salyersiae	1
uncultured beta proteobacterium	1
Campylobacter hominis	1
Prevotella salivae	1
Desulfotomaculum acetoxidans	1
Salmonella enterica	1
Peptococcus niger	1
Weissella cibaria	1
Bacteroides salanitronis	1
Bifidobacterium longum	1
Prevotella buccalis	1
Prevotella melaninogenica	1
Fusibacter paucivorans	1
Porphyromonas uenonis	1
Clostridium baratii	1
uncultured Desulfovibrio sp.	1
Enterococcus casseliflavus	1
Bifidobacterium choerinum	1
Streptococcus infantarius	1
Ureibacillus thermosphaericus	1
Dialister propionicifaciens	1
Peptostreptococcus anaerobius	1
Lactococcus lactis	1
