Bacteroides vulgatus	3898
Faecalibacterium prausnitzii	2922
Bacteroides stercoris	2172
Alistipes finegoldii	1596
Eubacterium rectale	1444
Bacteroides uniformis	882
butyrate-producing bacterium ART55/1	845
uncultured bacterium	673
Bacteroides acidifaciens	614
Blautia sp. Ser8	540
Bifidobacterium breve	373
butyrate-producing bacterium SSC/2	340
Eubacterium cellulosolvens	329
Lachnospiraceae bacterium A4	292
Bacteroides thetaiotaomicron	266
Butyrivibrio fibrisolvens	201
Bacteroides sp.	174
Bacteroides caccae	137
butyrate-producing bacterium SS3/4	132
Bacteroides clarus	130
Ruminococcus bromii	125
Clostridium polysaccharolyticum	109
Ruminococcus albus	75
butyrate-producing bacterium SM4/1	74
Parabacteroides johnsonii	72
Bacteroides ovatus	68
Barnesiella intestinihominis	66
Clostridium cocleatum	59
Bacteroides fragilis	50
Ruminococcus callidus	50
Pasteurella multocida	48
Anaerobranca gottschalkii	47
Bacteroides salyersiae	43
Dialister pneumosintes	41
Bifidobacterium adolescentis	39
Clostridium scindens	36
Ruminococcus flavefaciens	34
Clostridium sordellii	34
Akkermansia muciniphila	31
Butyricimonas virosa	30
uncultured Streptococcus sp.	29
Parabacteroides distasonis	28
Megasphaera elsdenii	23
Clostridium clostridioforme	21
Ruminococcus gnavus	18
Bacteroides coprosuis	15
Clostridium tertium	15
Megamonas hypermegale	13
Selenomonas ruminantium	12
Ruminococcus sp. 18P13	11
Bifidobacterium catenulatum	11
Clostridium bolteae	10
Acidaminococcus fermentans	9
Anaerostipes caccae	8
Veillonella ratti	8
Clostridium glycolicum	8
Eubacterium limosum	7
Dialister invisus	7
Butyricimonas synergistica	7
Collinsella aerofaciens	7
Eubacterium saburreum	7
Clostridium hathewayi	7
Pseudobutyrivibrio xylanivorans	7
Bacteroides cellulosolvens	7
Clostridium spiroforme	6
butyrate-producing bacterium A2-232	6
Hespellia stercorisuis	6
Eubacterium ruminantium	6
Eubacterium oxidoreducens	5
Eubacterium acidaminophilum	5
Hespellia porcina	4
Eggerthella lenta	4
Veillonella atypica	4
Clostridium lituseburense	4
Parabacteroides goldsteinii	4
Parabacteroides gordonii	3
Bifidobacterium bifidum	3
Streptococcus phocae	3
Sarcina ventriculi	3
Veillonella dispar	3
Alkaliphilus transvaalensis	2
Streptococcus suis	2
Clostridium indolis	2
Paraprevotella clara	1
Bacteroides helcogenes	1
Peptococcus niger	1
Clostridium xylanolyticum	1
Clostridium cellobioparum	1
Clostridium hylemonae	1
uncultured Azoarcus sp.	1
Abiotrophia para-adiacens	1
Clostridium difficile	1
Bacteroides eggerthii	1
Finegoldia magna	1
Bacteroides intestinalis	1
Oribacterium sp. oral taxon 078	1
Thermoanaerobacter brockii	1
rumen bacterium NK3B85	1
