Bacteroides vulgatus	5563
uncultured bacterium	2389
Faecalibacterium prausnitzii	1633
Bacteroides acidifaciens	1484
Eubacterium rectale	868
Bacteroides uniformis	794
Parabacteroides merdae	715
Bacteroides caccae	552
Blautia sp. Ser8	426
Bifidobacterium adolescentis	414
Alistipes finegoldii	391
Lachnospiraceae bacterium A4	377
Veillonella dispar	271
Clostridium polysaccharolyticum	217
Acidaminococcus fermentans	194
Bacteroides ovatus	187
butyrate-producing bacterium SSC/2	170
Eubacterium cellulosolvens	168
Parabacteroides distasonis	116
Veillonella atypica	102
Clostridium scindens	86
Bacteroides thetaiotaomicron	86
butyrate-producing bacterium SM4/1	77
Eubacterium limosum	66
Clostridium clostridioforme	61
Clostridium lituseburense	59
Butyrivibrio fibrisolvens	58
Clostridium cocleatum	56
butyrate-producing bacterium A2-232	43
Ruminococcus gnavus	30
butyrate-producing bacterium SS3/4	26
Collinsella aerofaciens	23
Oribacterium sp. oral taxon 078	22
Megamonas hypermegale	21
Clostridium sordellii	20
Pasteurella multocida	19
Bifidobacterium breve	13
Veillonella ratti	12
Bifidobacterium catenulatum	12
Clostridium sphenoides	12
Clostridium bolteae	12
Ruminococcus bromii	10
Bacteroides cellulosolvens	10
Clostridium xylanolyticum	10
Ruminococcus albus	8
Prevotella copri	7
Lachnospiraceae bacterium 14-2	7
Bifidobacterium bifidum	5
Bacteroides xylanisolvens	4
Eubacterium oxidoreducens	4
Eubacterium acidaminophilum	3
Clostridium spiroforme	3
Enterococcus durans	3
Enterococcus faecium	3
Clostridium glycolicum	3
Actinomyces sp. oral taxon 848	2
Bacteroides stercoris	2
Hespellia porcina	2
Clostridium hylemonae	2
Ruminococcus flavefaciens	2
Clostridium baratii	2
Streptococcus pyogenes	2
Erysipelothrix rhusiopathiae	2
Veillonella rodentium	2
Streptococcus phocae	2
Eubacterium saburreum	2
uncultured epsilon proteobacterium	1
Clostridium ramosum	1
Rothia mucilaginosa	1
Streptococcus suis	1
Streptococcus uberis	1
Barnesiella intestinihominis	1
Bacteroides sp.	1
Clostridium bifermentans	1
Porphyromonas levii	1
Clostridium hathewayi	1
uncultured gamma proteobacterium	1
Haemophilus parainfluenzae	1
