Prevotella copri	10672
Prevotella loescheii	2079
Bacteroides ovatus	1084
Faecalibacterium prausnitzii	1049
Prevotella ruminicola	721
Lachnospiraceae bacterium A4	659
Bifidobacterium breve	647
Eubacterium rectale	584
uncultured bacterium	567
Megasphaera elsdenii	519
butyrate-producing bacterium ART55/1	501
Lactobacillus vitulinus	398
Selenomonas ruminantium	277
Paraprevotella clara	243
Bacteroides cellulosolvens	224
Alistipes finegoldii	214
Clostridium polysaccharolyticum	207
Ruminococcus flavefaciens	168
Bifidobacterium adolescentis	158
butyrate-producing bacterium A2-232	150
Dialister pneumosintes	145
Prevotella salivae	139
Butyrivibrio fibrisolvens	136
Blautia sp. Ser8	123
Clostridium scindens	118
Clostridium hathewayi	103
Eubacterium limosum	99
Butyricimonas virosa	88
Methanobrevibacter smithii	83
Prevotella albensis	83
Bacteroides vulgatus	77
Bacteroides stercoris	75
Bacteroides xylanisolvens	72
Clostridium thermocellum	68
Bacteroides sp.	60
Barnesiella intestinihominis	54
Ruminococcus albus	49
Mitsuokella multacida	47
butyrate-producing bacterium SS3/4	43
Lactobacillus sp.	41
Bacteroides caccae	37
Bacteroides acidifaciens	35
Collinsella aerofaciens	34
Eubacterium oxidoreducens	33
butyrate-producing bacterium SSC/2	30
Anaerobranca gottschalkii	29
Dialister invisus	26
Bifidobacterium merycicum	26
Bacteroides uniformis	23
Erwinia amylovora	22
Eubacterium cellulosolvens	20
Bacteroides plebeius	17
Parabacteroides johnsonii	16
Hespellia porcina	15
butyrate-producing bacterium SM4/1	15
Veillonella dispar	14
uncultured beta proteobacterium	12
Bifidobacterium catenulatum	11
Clostridium difficile	11
Clostridium lituseburense	11
Lactobacillus ruminis	11
Ruminococcus bromii	11
Bacteroides gallinarum	10
Bacteroides intestinalis	10
Ruminococcus callidus	9
Clostridium tertium	8
Ethanoligenens harbinense	8
Veillonella atypica	8
Clostridium sphenoides	8
Clostridium cocleatum	7
Eubacterium ruminantium	7
Veillonella ratti	7
Clostridium glycolicum	7
Clostridium cellobioparum	6
Tatumella ptyseos	6
Eubacterium acidaminophilum	6
Bacteroides barnesiae	6
Pasteurella multocida	5
Barnesiella viscericola	5
Bacteroides salanitronis	5
Megamonas hypermegale	5
Weissella cibaria	4
Thermaerobacter marianensis	4
Zymobacter palmae	4
Oribacterium sp. oral taxon 078	4
rumen bacterium NK3B85	4
Bacteroides tectus	3
Clostridium clostridioforme	3
Bacteroides thetaiotaomicron	3
Caloramator fervidus	3
Peptococcus niger	2
Clostridium xylanolyticum	2
Clostridium hylemonae	2
Eubacterium saburreum	2
Parabacteroides merdae	2
Bacteroides coprophilus	2
Clostridium aldrichii	2
Ruminococcus gnavus	2
Clostridium perfringens	1
Desulfosporosinus orientis	1
Bifidobacterium pullorum	1
Bifidobacterium bifidum	1
uncultured gamma proteobacterium	1
Hespellia stercorisuis	1
Prevotella brevis	1
Peptoniphilus harei	1
Leuconostoc pseudomesenteroides	1
uncultured Streptococcus sp.	1
Bifidobacterium longum	1
Escherichia albertii	1
uncultured delta proteobacterium	1
Prevotella falsenii	1
Pedobacter sp. MJ11	1
Dialister micraerophilus	1
Micromonospora peucetia	1
Acetobacterium carbinolicum	1
Sarcina ventriculi	1
Caldicellulosiruptor saccharolyticus	1
Clostridium bolteae	1
Prevotella corporis	1
Clostridium indolis	1
Lachnospiraceae bacterium 14-2	1
Prevotella bergensis	1
Porphyromonas crevioricanis	1
Hafnia alvei	1
