Bacteroides vulgatus	22109
Faecalibacterium prausnitzii	7525
Alistipes finegoldii	5279
uncultured bacterium	4355
Bacteroides uniformis	3736
Bacteroides thetaiotaomicron	3079
Butyrivibrio fibrisolvens	2615
Bacteroides stercoris	2612
Bacteroides acidifaciens	2156
Eubacterium rectale	1869
Blautia sp. Ser8	1748
Bacteroides fragilis	1470
Barnesiella intestinihominis	1351
Lachnospiraceae bacterium A4	1350
Eubacterium cellulosolvens	1345
Bacteroides salyersiae	1148
Bacteroides sp.	1099
Bacteroides ovatus	894
Ruminococcus bromii	880
Ruminococcus albus	796
Bacteroides xylanisolvens	659
butyrate-producing bacterium SM4/1	590
Clostridium clostridioforme	580
Acidaminococcus fermentans	543
Anaerobranca gottschalkii	486
Butyricimonas virosa	453
Bacteroides caccae	415
Ruminococcus flavefaciens	408
Clostridium polysaccharolyticum	391
butyrate-producing bacterium SSC/2	343
butyrate-producing bacterium ART55/1	329
Parabacteroides distasonis	323
Parabacteroides johnsonii	269
Clostridium scindens	255
Selenomonas ruminantium	210
Clostridium sordellii	183
butyrate-producing bacterium SS3/4	164
Bacteroides clarus	145
Bacteroides nordii	141
butyrate-producing bacterium A2-232	123
Ruminococcus sp. 18P13	110
Eubacterium limosum	104
Bacteroides cellulosolvens	95
Parabacteroides goldsteinii	92
Akkermansia muciniphila	88
Hespellia porcina	86
Veillonella dispar	75
Clostridium cocleatum	67
Ruminococcus gnavus	65
Butyricimonas synergistica	62
Bacteroides coprosuis	55
Eubacterium ruminantium	54
Clostridium hathewayi	48
Prevotella oralis	47
Ureibacillus thermosphaericus	46
Veillonella atypica	42
Alkaliphilus transvaalensis	40
Clostridium lituseburense	40
Eubacterium oxidoreducens	39
Megamonas hypermegale	37
Pasteurella multocida	36
uncultured Streptococcus sp.	27
Collinsella aerofaciens	27
Veillonella ratti	27
Clostridium glycolicum	27
Bacteroides helcogenes	25
Ruminococcus callidus	23
Clostridium tertium	21
Oribacterium sp. oral taxon 078	21
Sarcina ventriculi	20
Parabacteroides gordonii	19
Clostridium difficile	18
Bifidobacterium breve	16
Hespellia stercorisuis	16
Caloramator fervidus	14
Clostridium bolteae	14
Eubacterium saburreum	12
Eubacterium acidaminophilum	12
Clostridium sphenoides	11
Clostridium xylanolyticum	10
Finegoldia magna	10
Pseudobutyrivibrio xylanivorans	10
Clostridium spiroforme	8
Bacteroides barnesiae	8
Streptococcus phocae	7
Streptococcus intermedius	7
rumen bacterium NK3B85	7
Desulfotomaculum thermocisternum	7
Rothia mucilaginosa	6
Parabacteroides merdae	6
Clostridium chauvoei	6
Peptostreptococcus anaerobius	6
Prevotella disiens	5
Bacteroides tectus	5
Enterococcus durans	5
Prevotella buccalis	5
Veillonella criceti	5
Clostridium hylemonae	4
Fusobacterium nucleatum	4
Ethanoligenens harbinense	4
Lactococcus lactis	4
Clostridium indolis	3
Megasphaera elsdenii	3
Actinomyces naeslundii	2
Dialister invisus	2
Streptococcus minor	2
Oxalobacter formigenes	2
Abiotrophia para-adiacens	2
Clostridium subterminale	2
Rothia dentocariosa	2
Peptoniphilus asaccharolyticus	2
Prevotella nanceiensis	2
uncultured delta proteobacterium	2
Lactobacillus casei	2
Porphyromonas levii	2
Sweet potato little leaf phytoplasma	1
uncultured beta proteobacterium	1
Streptococcus mutans	1
uncultured gamma proteobacterium	1
Salmonella enterica	1
Bacteroides oleiciplenus	1
Clostridium thermocellum	1
Streptococcus suis	1
Spiroplasma endosymbiont of Drosophila hydei	1
Clostridium cylindrosporum	1
Porphyromonas uenonis	1
Clostridium baratii	1
Erysipelothrix rhusiopathiae	1
Clostridium stercorarium	1
Nerium oleander	1
Clostridium longisporum	1
Streptococcus infantarius	1
Lachnospiraceae bacterium 14-2	1
Clostridium septicum	1
Dialister propionicifaciens	1
