Prevotella copri	31389
Faecalibacterium prausnitzii	8892
Eubacterium rectale	5185
Lactobacillus vitulinus	4458
Bacteroides ovatus	3710
Prevotella ruminicola	3582
Bacteroides suis	3244
uncultured bacterium	2634
butyrate-producing bacterium ART55/1	2417
Prevotella loescheii	2308
Blautia sp. Ser8	2242
Lachnospiraceae bacterium A4	1439
Ruminococcus bromii	1062
Dialister pneumosintes	988
Clostridium scindens	766
butyrate-producing bacterium A2-232	664
Sarcina ventriculi	575
Bifidobacterium breve	478
Prevotella baroniae	457
Clostridium polysaccharolyticum	455
Bacteroides vulgatus	438
Paraprevotella clara	434
Eubacterium limosum	427
Clostridium tertium	392
Butyrivibrio fibrisolvens	380
butyrate-producing bacterium SS3/4	362
Ruminococcus flavefaciens	325
Selenomonas ruminantium	316
Megasphaera elsdenii	285
Dialister invisus	241
Bacteroides xylanisolvens	227
Clostridium chauvoei	218
Ruminococcus albus	211
butyrate-producing bacterium SSC/2	193
Bacteroides cellulosolvens	190
Barnesiella intestinihominis	167
Eubacterium cellulosolvens	165
Eubacterium oxidoreducens	162
Bacteroides caccae	162
Alistipes finegoldii	161
butyrate-producing bacterium SM4/1	155
Mitsuokella multacida	151
Eubacterium saburreum	147
Bacteroides acidifaciens	131
Eubacterium acidaminophilum	129
Eubacterium ruminantium	127
Ruminococcus callidus	122
Geobacillus stearothermophilus	121
Methanobrevibacter smithii	117
Clostridium hylemonae	115
Clostridium thermocellum	106
Clostridium clostridioforme	93
Clostridium cocleatum	92
Clostridium lituseburense	91
Bacteroides uniformis	85
Bacteroides plebeius	79
Clostridium spiroforme	72
Bacteroides stercoris	68
Clostridium sphenoides	66
Bifidobacterium adolescentis	64
Collinsella aerofaciens	62
Butyricimonas virosa	59
Bacteroides salanitronis	55
Clostridium glycolicum	51
Parabacteroides johnsonii	50
Veillonella dispar	50
Veillonella ratti	45
Prevotella salivae	45
Megamonas hypermegale	44
Oribacterium sp. oral taxon 078	43
Prevotella albensis	43
Alkaliphilus transvaalensis	40
Ethanoligenens harbinense	34
Pasteurella multocida	32
Anaerobranca gottschalkii	30
Clostridium septicum	30
Veillonella atypica	29
Clostridium hathewayi	27
Hespellia porcina	22
Bifidobacterium merycicum	22
Clostridium bolteae	20
Clostridium xylanolyticum	18
Tissierella sp. LBN 291	18
Clostridium subterminale	17
Hespellia stercorisuis	16
Bacteroides helcogenes	16
Parabacteroides merdae	15
Desulfosporosinus orientis	14
rumen bacterium NK3B85	14
Barnesiella viscericola	14
Clostridium tyrobutyricum	13
Dialister micraerophilus	13
Acetobacterium carbinolicum	11
Pseudobutyrivibrio xylanivorans	11
Ruminococcus gnavus	11
Bacteroides fragilis	10
Clostridium perfringens	9
Bifidobacterium catenulatum	9
Clostridium stercorarium	9
Thermaerobacter marianensis	8
Peptococcus niger	7
Clostridium difficile	7
Lachnospiraceae bacterium 14-2	7
Clostridium sordellii	6
uncultured gamma proteobacterium	6
Streptococcus phocae	6
Bifidobacterium choerinum	6
Caloramator fervidus	6
Clostridium ramosum	5
Prevotella bergensis	5
Bifidobacterium bifidum	4
Fusobacterium nucleatum	4
Prevotella oulorum	4
Streptococcus pyogenes	4
Lactobacillus sp.	4
Actinobacillus arthritidis	4
Bacillus clausii	3
Acetivibrio cellulolyticus	3
Abiotrophia para-adiacens	3
Clostridium indolis	3
Porphyromonas crevioricanis	3
Bacteroides barnesiae	3
Actinomyces naeslundii	2
Clostridium botulinum	2
Weissella cibaria	2
Haemophilus haemoglobinophilus	2
Peptostreptococcus anaerobius	2
Rothia dentocariosa	2
Lactobacillus helveticus	2
Clostridium baratii	2
Bacteroides thetaiotaomicron	2
Porphyromonas levii	2
Aeriscardovia aeriphila	2
Clostridium intestinale	1
Prevotella buccae	1
Parabacteroides distasonis	1
Candidatus Thiobios zoothamnicoli	1
Streptococcus minor	1
Clostridium cellobioparum	1
Clostridium saccharobutylicum	1
Clostridium tetanomorphum	1
Desulfotomaculum luciae	1
Desulfitobacterium hafniense	1
uncultured delta proteobacterium	1
Fusibacter paucivorans	1
Bacteroides sp.	1
Bifidobacterium pseudocatenulatum	1
Clostridium longisporum	1
Bacteroides sp. WA1	1
Clostridium sartagoforme	1
Staphylococcus cohnii	1
Desulfotomaculum putei	1
Veillonella criceti	1
Clostridium bifermentans	1
Akkermansia muciniphila	1
