Bacteroides vulgatus	1843
Bacteroides massiliensis	1072
Faecalibacterium prausnitzii	766
Bacteroides ovatus	461
Bacteroides acidifaciens	328
Blautia sp. Ser8	268
Bacteroides uniformis	244
Bacteroides stercoris	237
uncultured bacterium	199
Alistipes finegoldii	181
Butyrivibrio fibrisolvens	177
Eubacterium rectale	170
Acidaminococcus fermentans	77
Clostridium cocleatum	70
Clostridium scindens	55
Eubacterium limosum	52
Clostridium polysaccharolyticum	45
Parabacteroides merdae	44
Bacteroides thetaiotaomicron	37
butyrate-producing bacterium SSC/2	31
butyrate-producing bacterium SM4/1	31
butyrate-producing bacterium SS3/4	24
Clostridium clostridioforme	23
Bacteroides caccae	19
Parabacteroides distasonis	14
Bacteroides salyersiae	13
Bifidobacterium breve	12
Veillonella dispar	12
Veillonella atypica	11
Selenomonas ruminantium	11
Lachnospiraceae bacterium A4	10
Ruminococcus gnavus	10
Bacteroides xylanisolvens	9
butyrate-producing bacterium A2-232	9
Collinsella aerofaciens	8
Ruminococcus bromii	7
uncultured delta proteobacterium	4
Oribacterium sp. oral taxon 078	4
Eubacterium cellulosolvens	3
Bacteroides cellulosolvens	3
Clostridium bolteae	3
Clostridium chauvoei	2
Clostridium indolis	2
Prevotella copri	2
Ruminococcus flavefaciens	2
Clostridium sordellii	2
Eggerthella lenta	2
Pasteurella multocida	1
Rothia mucilaginosa	1
Campylobacter concisus	1
Trichococcus pasteurii	1
Porphyromonas catoniae	1
Ureibacillus thermosphaericus	1
Bacteroides sp.	1
Bifidobacterium catenulatum	1
Lachnospiraceae bacterium 14-2	1
uncultured gamma proteobacterium	1
Megamonas hypermegale	1
Clostridium lituseburense	1
Butyrivibrio hungatei	1
Eubacterium oxidoreducens	1
