uncultured bacterium	6981
Bacteroides vulgatus	6684
Eubacterium rectale	2038
Barnesiella intestinihominis	1683
Faecalibacterium prausnitzii	1454
Alistipes finegoldii	1385
Bacteroides massiliensis	1322
Bacteroides acidifaciens	1100
Bacteroides uniformis	772
Bacteroides caccae	723
Ruminococcus bromii	686
Bacteroides stercoris	661
Bacteroides sp.	587
Lachnospiraceae bacterium A4	502
Bacteroides thetaiotaomicron	470
Blautia sp. Ser8	390
Akkermansia muciniphila	381
butyrate-producing bacterium SM4/1	349
Ruminococcus albus	227
Clostridium polysaccharolyticum	221
butyrate-producing bacterium A2-232	185
Butyrivibrio fibrisolvens	161
Parabacteroides distasonis	137
butyrate-producing bacterium SSC/2	108
Clostridium scindens	57
Acidaminococcus fermentans	56
butyrate-producing bacterium SS3/4	49
Ruminococcus gnavus	39
Dialister pneumosintes	39
Clostridium thermocellum	34
Ruminococcus callidus	34
butyrate-producing bacterium ART55/1	31
Bacteroides coprosuis	31
Ruminococcus flavefaciens	30
Clostridium hathewayi	26
Eubacterium ruminantium	25
Eubacterium limosum	22
Bifidobacterium breve	19
Clostridium difficile	15
Selenomonas ruminantium	15
Eubacterium oxidoreducens	14
Lachnospiraceae bacterium 14-2	13
Veillonella ratti	9
Anaerostipes caccae	9
Eubacterium cellulosolvens	8
Collinsella aerofaciens	7
Clostridium lituseburense	6
Megamonas hypermegale	6
Bifidobacterium bifidum	5
Bacteroides intestinalis	5
Dialister invisus	4
Clostridium indolis	4
Eubacterium acidaminophilum	4
Clostridium sordellii	4
Ethanoligenens harbinense	4
Lactobacillus vitulinus	3
Clostridium sphenoides	3
Clostridium clostridioforme	3
rumen bacterium NK3B85	3
Actinomyces naeslundii	2
Bacillus schlegelii	2
Veillonella atypica	2
Pasteurella multocida	2
Clostridium hylemonae	2
Hespellia stercorisuis	1
Haemophilus parainfluenzae	1
Alkaliphilus transvaalensis	1
Bacteroides ovatus	1
Fusibacter paucivorans	1
Clostridium spiroforme	1
Corynebacterium diphtheriae	1
uncultured Streptococcus sp.	1
Prevotella ruminicola	1
Veillonella dispar	1
Bacteroides oleiciplenus	1
Bacteroides salanitronis	1
Porphyromonas uenonis	1
uncultured alpha proteobacterium	1
Bacteroides cellulosolvens	1
Clostridium bolteae	1
Bacteroides eggerthii	1
