Prevotella copri	6353
Faecalibacterium prausnitzii	3114
Eubacterium rectale	2598
butyrate-producing bacterium ART55/1	1759
Bacteroides cellulosolvens	1198
Dialister pneumosintes	840
uncultured bacterium	623
Clostridium polysaccharolyticum	544
Lachnospiraceae bacterium A4	522
Selenomonas ruminantium	501
Blautia sp. Ser8	488
Lactobacillus vitulinus	482
Clostridium baratii	468
Alistipes finegoldii	456
Ruminococcus flavefaciens	436
Butyrivibrio fibrisolvens	358
Bacteroides xylanisolvens	356
Eubacterium limosum	347
Prevotella loescheii	346
Bacteroides vulgatus	321
Barnesiella intestinihominis	315
Paraprevotella clara	314
Prevotella salivae	303
Clostridium thermocellum	270
Clostridium glycolicum	215
Clostridium lituseburense	208
Butyricimonas virosa	177
Eubacterium acidaminophilum	170
Clostridium scindens	162
Anaerobranca gottschalkii	154
Prevotella ruminicola	149
Ruminococcus bromii	146
Bacteroides uniformis	123
Ethanoligenens harbinense	118
Megasphaera elsdenii	117
Eubacterium ruminantium	113
Ruminococcus albus	109
butyrate-producing bacterium A2-232	99
butyrate-producing bacterium SM4/1	95
Ruminococcus callidus	92
Eubacterium cellulosolvens	83
Clostridium tertium	77
Bacteroides intestinalis	62
Pasteurella multocida	61
Methanobrevibacter smithii	61
Mitsuokella multacida	59
Clostridium hathewayi	57
Parabacteroides johnsonii	53
Dialister invisus	53
Bacteroides stercoris	46
Clostridium cocleatum	43
butyrate-producing bacterium SSC/2	40
Bacteroides sp.	39
Bacteroides ovatus	38
Clostridium hylemonae	35
Bacteroides thetaiotaomicron	35
Eubacterium oxidoreducens	34
Bacteroides acidifaciens	29
Clostridium cellobioparum	28
butyrate-producing bacterium SS3/4	28
Clostridium chauvoei	27
Caloramator fervidus	25
Clostridium sordellii	24
Hespellia stercorisuis	24
Alkaliphilus transvaalensis	24
Dialister micraerophilus	24
Bacteroides plebeius	23
Sarcina ventriculi	23
Barnesiella viscericola	21
Clostridium clostridioforme	21
Clostridium perfringens	17
Lachnospiraceae bacterium 14-2	14
Clostridium sphenoides	13
Bifidobacterium adolescentis	12
Prevotella albensis	12
Clostridium sartagoforme	12
Weissella cibaria	11
Bacteroides gallinarum	10
Prevotella nigrescens	10
Butyricimonas synergistica	10
Veillonella ratti	10
Clostridium xylanolyticum	9
Collinsella aerofaciens	9
Clostridium difficile	9
Clostridium stercorarium	9
Acetobacterium carbinolicum	8
rumen bacterium NK3B85	8
Clostridium saccharobutylicum	7
Oribacterium sp. oral taxon 078	7
Clostridium spiroforme	6
Eubacterium saburreum	6
Ruminococcus gnavus	6
Clostridium aldrichii	5
Porphyromonas crevioricanis	5
Bacteroides helcogenes	4
Hespellia porcina	4
Lactobacillus ruminis	4
Lactobacillus sp.	4
Prevotella corporis	4
Bacteroides tectus	3
Clostridium intestinale	3
Parabacteroides distasonis	3
Lysinibacillus sphaericus	3
Bacteroides salanitronis	3
Parabacteroides merdae	3
Veillonella dispar	3
Prevotella baroniae	2
Actinomyces naeslundii	2
Prevotella brevis	2
Peptococcus niger	2
Lactobacillus helveticus	2
Bacteroides clarus	2
Veillonella criceti	2
Akkermansia muciniphila	2
Megamonas hypermegale	2
Bacteroides massiliensis	2
Rhodothermus marinus	1
Clostridium tyrobutyricum	1
Bifidobacterium bifidum	1
uncultured gamma proteobacterium	1
Clostridium botulinum	1
Tissierella sp. LBN 291	1
Prevotella multiformis	1
Clostridium paradoxum	1
Clostridium subterminale	1
Rothia dentocariosa	1
Thermaerobacter marianensis	1
Prevotella melaninogenica	1
Prevotella nanceiensis	1
uncultured delta proteobacterium	1
Pediococcus ethanolidurans	1
Actinobacillus succinogenes	1
Parabacteroides goldsteinii	1
Pseudobutyrivibrio xylanivorans	1
Bifidobacterium merycicum	1
Clostridium septicum	1
Dialister propionicifaciens	1
Bacteroides barnesiae	1
