Faecalibacterium prausnitzii	25935
Bacteroides vulgatus	21595
Bacteroides massiliensis	7189
Bacteroides stercoris	4652
Eubacterium rectale	4404
Blautia sp. Ser8	3884
Bacteroides xylanisolvens	3199
uncultured bacterium	2583
butyrate-producing bacterium SSC/2	1932
Clostridium cocleatum	1665
Bacteroides uniformis	1294
Butyrivibrio fibrisolvens	1215
Bifidobacterium breve	967
Clostridium polysaccharolyticum	832
Bacteroides acidifaciens	745
Lachnospiraceae bacterium A4	661
Bacteroides caccae	625
Clostridium clostridioforme	522
Clostridium scindens	444
butyrate-producing bacterium SM4/1	436
Ruminococcus gnavus	434
butyrate-producing bacterium A2-232	428
Bacteroides ovatus	329
Bacteroides thetaiotaomicron	319
Acidaminococcus fermentans	286
Veillonella atypica	285
Paralactobacillus selangorensis	249
Clostridium lituseburense	246
Veillonella dispar	204
butyrate-producing bacterium SS3/4	196
Eubacterium limosum	162
Pseudomonas fluorescens	158
Parabacteroides distasonis	127
Clostridium glycolicum	115
Collinsella aerofaciens	111
Eubacterium oxidoreducens	104
Alistipes finegoldii	98
Enterococcus faecium	96
Clostridium spiroforme	87
Prevotella copri	82
Clostridium difficile	79
Parabacteroides merdae	72
Bifidobacterium catenulatum	64
Clostridium sphenoides	57
Ruminococcus bromii	54
Oribacterium sp. oral taxon 078	54
Weissella cibaria	49
Selenomonas ruminantium	49
Clostridium bifermentans	43
Enterococcus durans	41
Pasteurella multocida	41
Veillonella ratti	39
Eubacterium cellulosolvens	36
Eubacterium acidaminophilum	33
Clostridium hylemonae	32
Hespellia stercorisuis	29
Leuconostoc citreum	29
Streptococcus suis	26
Pseudobutyrivibrio xylanivorans	25
Trichococcus pasteurii	24
Sarcina ventriculi	22
Clostridium sordellii	15
Leuconostoc pseudomesenteroides	15
Ruminococcus flavefaciens	14
Clostridium ramosum	14
Clostridium bolteae	14
Streptococcus intermedius	12
Bacteroides cellulosolvens	11
Prevotella loescheii	10
Ruminococcus albus	9
uncultured Streptococcus sp.	9
Butyrivibrio hungatei	9
uncultured beta proteobacterium	8
Eubacterium ruminantium	8
Clostridium hathewayi	8
Prevotella corporis	8
Eggerthella lenta	7
Leuconostoc lactis	7
Megamonas hypermegale	7
Clostridium xylanolyticum	6
Prevotella ruminicola	6
Ureibacillus thermosphaericus	6
Bacteroides sp.	5
Caloramator fervidus	5
Bifidobacterium adolescentis	5
Actinomyces naeslundii	4
Streptococcus phocae	4
Hespellia porcina	4
Bacteroides helcogenes	3
Leuconostoc fallax	3
Clostridium cellobioparum	3
Eubacterium saburreum	3
Ethanoligenens harbinense	3
Bacteroides plebeius	2
Clostridium stercorarium	2
Barnesiella intestinihominis	2
Finegoldia magna	2
Rothia dentocariosa	2
uncultured Porphyromonas sp.	2
Lachnospiraceae bacterium 14-2	2
Megasphaera elsdenii	2
Porphyromonas endodontalis	2
uncultured Pseudomonas sp.	1
Enterococcus gallinarum	1
Bacteroides dorei	1
Lactobacillus fornicalis	1
Aerococcus sanguinicola	1
uncultured gamma proteobacterium	1
Salmonella enterica	1
Enterococcus aquimarinus	1
Parabacteroides johnsonii	1
Alkaliphilus transvaalensis	1
butyrate-producing bacterium ART55/1	1
Oxalobacter formigenes	1
Dialister invisus	1
Pseudomonas pseudoalcaligenes	1
Actinobacillus rossii	1
Clostridium thermocellum	1
Gemella haemolysans	1
Clostridium tertium	1
Prevotella nanceiensis	1
Pediococcus ethanolidurans	1
Porphyromonas uenonis	1
Lactococcus piscium	1
Prevotella baroniae	1
Streptococcus pyogenes	1
Actinomyces odontolyticus	1
Clostridium chauvoei	1
Lactobacillus vitulinus	1
Dialister pneumosintes	1
Abiotrophia defectiva	1
Anaerobranca gottschalkii	1
Desulfotomaculum putei	1
Acetobacterium carbinolicum	1
Peptostreptococcus anaerobius	1
Bacteroides barnesiae	1
