Bacteroides ovatus	2065
Bacteroides vulgatus	880
uncultured bacterium	768
Bacteroides uniformis	691
Dialister invisus	666
Akkermansia muciniphila	592
Blautia sp. Ser8	578
Parabacteroides distasonis	278
Barnesiella intestinihominis	272
Bacteroides sp.	174
Butyrivibrio fibrisolvens	152
Parabacteroides merdae	135
Faecalibacterium prausnitzii	115
Bacteroides acidifaciens	105
Ruminococcus gnavus	80
Clostridium cocleatum	69
Bacteroides thetaiotaomicron	67
Megamonas hypermegale	59
Clostridium bolteae	55
butyrate-producing bacterium SM4/1	46
Alistipes finegoldii	38
Eubacterium rectale	37
Clostridium polysaccharolyticum	27
Clostridium scindens	23
Eubacterium limosum	22
Bifidobacterium breve	21
Bacteroides nordii	17
Clostridium lituseburense	12
Anaerostipes caccae	11
butyrate-producing bacterium A2-232	7
Lachnospiraceae bacterium A4	7
Ruminococcus flavefaciens	7
butyrate-producing bacterium SS3/4	6
Fusobacterium necrophorum	6
Dialister micraerophilus	6
Clostridium spiroforme	5
Bacteroides xylanisolvens	4
Veillonella ratti	4
Collinsella aerofaciens	4
Selenomonas ruminantium	4
Eubacterium saburreum	3
Eubacterium ruminantium	3
Clostridium sordellii	3
Streptococcus phocae	3
Clostridium sphenoides	2
Hespellia stercorisuis	2
Bacteroides fragilis	2
Fusobacterium nucleatum	2
Ruminococcus bromii	1
Clostridium indolis	1
Prevotella bryantii	1
uncultured delta proteobacterium	1
Anaerobranca gottschalkii	1
Megasphaera elsdenii	1
Methylothermus thermalis	1
Desulfovibrio alaskensis	1
Clostridium hylemonae	1
Bacteroides cellulosolvens	1
Bacteroides barnesiae	1
