Bacteroides vulgatus	21642
Bacteroides uniformis	15969
Faecalibacterium prausnitzii	12235
Bacteroides massiliensis	9876
Blautia sp. Ser8	4866
Bacteroides acidifaciens	4564
uncultured bacterium	4208
Barnesiella intestinihominis	3531
Eubacterium rectale	2050
Dialister invisus	2022
Lachnospiraceae bacterium A4	1905
butyrate-producing bacterium A2-232	1713
Clostridium clostridioforme	1434
Clostridium cocleatum	1016
Clostridium polysaccharolyticum	927
Alistipes finegoldii	754
butyrate-producing bacterium SSC/2	586
Ruminococcus bromii	581
Butyrivibrio fibrisolvens	530
Pasteurella multocida	496
Clostridium scindens	482
Anaerobranca gottschalkii	470
Bacteroides xylanisolvens	456
Eubacterium cellulosolvens	454
butyrate-producing bacterium SM4/1	419
Bacteroides caccae	407
Eubacterium oxidoreducens	335
Bacteroides stercoris	313
Ruminococcus albus	307
Ruminococcus flavefaciens	302
Prevotella copri	301
Veillonella ratti	244
butyrate-producing bacterium SS3/4	243
Megamonas hypermegale	226
Bacteroides ovatus	218
Ruminococcus gnavus	170
Clostridium spiroforme	154
butyrate-producing bacterium ART55/1	145
Prevotella loescheii	116
Selenomonas ruminantium	112
Eubacterium limosum	105
Eubacterium acidaminophilum	101
Hespellia stercorisuis	97
Dialister micraerophilus	95
Bifidobacterium breve	74
Ureibacillus thermosphaericus	74
Bacteroides cellulosolvens	69
Clostridium bolteae	53
Clostridium sphenoides	49
Clostridium hathewayi	46
Veillonella atypica	42
Hespellia porcina	40
Butyricimonas virosa	40
Bacteroides helcogenes	33
Clostridium hylemonae	29
Parabacteroides johnsonii	28
Parabacteroides distasonis	25
Prevotella ruminicola	25
Clostridium indolis	25
Eubacterium ruminantium	22
Veillonella dispar	22
Acidaminococcus fermentans	21
Bacteroides salyersiae	20
Clostridium xylanolyticum	20
Lactobacillus vitulinus	20
Eubacterium saburreum	19
uncultured delta proteobacterium	19
Parabacteroides merdae	15
Bacteroides thetaiotaomicron	14
Lachnospiraceae bacterium 14-2	12
Bacteroides fragilis	11
Akkermansia muciniphila	11
rumen bacterium NK3B85	11
Streptococcus phocae	10
Pseudobutyrivibrio xylanivorans	10
Veillonella criceti	10
Desulfotomaculum acetoxidans	9
Alkaliphilus transvaalensis	9
Bacteroides sp.	9
Clostridium chauvoei	9
Collinsella aerofaciens	7
Streptococcus infantarius	7
Desulfovibrio halophilus	7
Ruminococcus callidus	6
Acetobacterium carbinolicum	6
uncultured gamma proteobacterium	5
Bacteroides coprosuis	5
Streptococcus intermedius	5
Dialister pneumosintes	5
Staphylococcus cohnii	5
Megasphaera elsdenii	5
Trichococcus pasteurii	4
Ethanoligenens harbinense	4
butyrate-producing bacterium SL7/1	4
Abiotrophia para-adiacens	3
uncultured Streptococcus sp.	3
Eggerthella lenta	3
Thiococcus pfennigii	3
Enterococcus faecium	3
Bacteroides barnesiae	3
Paraprevotella clara	2
Clostridium sordellii	2
Bifidobacterium bifidum	2
Barnesiella viscericola	2
Granulicatella adiacens	2
Clostridium thermocellum	2
Streptococcus suis	2
Lactobacillus sakei	2
Clostridium aldrichii	2
Bifidobacterium adolescentis	2
Clostridium glycolicum	2
Desulfotomaculum gibsoniae	1
Actinomyces israelii	1
Bacillus aquimaris	1
Prevotella salivae	1
Clostridium intestinale	1
Anaerostipes caccae	1
Aerococcus sanguinicola	1
Acetivibrio cellulolyticus	1
Bacteroides gallinarum	1
Clostridium botulinum	1
Histophilus somni	1
Desulfovibrio alkalitolerans	1
Clostridium ramosum	1
Brachybacterium paraconglomeratum	1
Streptococcus minor	1
Butyricimonas synergistica	1
Actinobacillus rossii	1
Clostridium subterminale	1
Rothia dentocariosa	1
Porphyromonas macacae	1
Clostridium tertium	1
Prevotella nanceiensis	1
Actinobacillus succinogenes	1
Erysipelothrix rhusiopathiae	1
Clostridium lituseburense	1
Oribacterium sp. oral taxon 078	1
Staphylococcus xylosus	1
Fusobacterium necrophorum	1
Lactococcus lactis	1
Desulfotomaculum thermocisternum	1
Staphylococcus sciuri	1
